id,property_type,Barrio,lat,lon,Dist a Comisaria (km),Distancia a Hospital  Publico(km),Distancia a Estación Subte (km),Distancia a Biblioteca (km),Distancia a punto de Wifi  público(km),Distancia a Escuela Privada,Distancia a Escuela Pública,Distancia a Espacio Verde (km),Distancia a Espacio Verde (km),Calles Anegadas,Calles Anegadas,Superficie (m2),Precio M2 (U$S),Ambientes
4019,apartment,Colegiales,-34.582087,-58.450678,1.1354771,1.96248,0.6949995765,0.8869457684,0.7454162976,0.1189902,0.0372419,0.5595921,0.5533192,1.210037,1.2097157,34,2717.4705882,1
4020,apartment,Caballito,-34.608452,-58.450683,1.02626688,0.93375,1.447717587,1.903258579,0.7649131081,0.2736456,0.1494312,0.2587761,0.2587761,0.5832044,0.4172247,54,2314.8148148,1
4021,apartment,Colegiales,-34.584393,-58.450708,0.88235878,1.89836,0.5045018485,0.6682146777,0.5648660901,0.1348364,0.1326512,0.6695698,0.6646956,1.0460654,1.0460654,222,1495.4954955,4
4022,apartment,Caballito,-34.606498,-58.450721,1.06455438,0.87568,1.313356346,1.68593031,0.9758923426,0.4057312,0.1684124,0.1714609,0.1714609,0.4736089,0.2891248,66,2575.7575758,2
4023,apartment,Belgrano,-34.567085,-58.450723,0.92583558,1.71764,0.1609531295,0.4162593054,0.4000126587,0.0235138,0.3682718,0.3784072,0.3774528,0.6147434,0.5710787,126,1785.7142857,3
4024,apartment,Belgrano,-34.567085,-58.450723,0.92583558,1.71764,0.1609531295,0.4162593054,0.4000126587,0.0235138,0.3682718,0.3784072,0.3774528,0.6147434,0.5710787,48,2485.625,1
4025,apartment,Belgrano,-34.567085,-58.450723,0.92583558,1.71764,0.1609531295,0.4162593054,0.4000126587,0.0235138,0.3682718,0.3784072,0.3774528,0.6147434,0.5710787,64,2546.25,2
4026,apartment,Belgrano,-34.567085,-58.450723,0.92583558,1.71764,0.1609531295,0.4162593054,0.4000126587,0.0235138,0.3682718,0.3784072,0.3774528,0.6147434,0.5710787,51,2363.1372549,1
4027,apartment,Belgrano,-34.567085,-58.450723,0.92583558,1.71764,0.1609531295,0.4162593054,0.4000126587,0.0235138,0.3682718,0.3784072,0.3774528,0.6147434,0.5710787,51,2588.627451,1
4028,apartment,Belgrano,-34.567085,-58.450723,0.92583558,1.71764,0.1609531295,0.4162593054,0.4000126587,0.0235138,0.3682718,0.3784072,0.3774528,0.6147434,0.5710787,48,2515.1666667,1
4029,apartment,Belgrano,-34.567085,-58.450723,0.92583558,1.71764,0.1609531295,0.4162593054,0.4000126587,0.0235138,0.3682718,0.3784072,0.3774528,0.6147434,0.5710787,51,2624.7058824,1
4030,apartment,Belgrano,-34.567085,-58.450723,0.92583558,1.71764,0.1609531295,0.4162593054,0.4000126587,0.0235138,0.3682718,0.3784072,0.3774528,0.6147434,0.5710787,48,2267.625,1
4031,apartment,Belgrano,-34.567085,-58.450723,0.92583558,1.71764,0.1609531295,0.4162593054,0.4000126587,0.0235138,0.3682718,0.3784072,0.3774528,0.6147434,0.5710787,48,2237.9166667,1
4032,apartment,Belgrano,-34.567085,-58.450723,0.92583558,1.71764,0.1609531295,0.4162593054,0.4000126587,0.0235138,0.3682718,0.3784072,0.3774528,0.6147434,0.5710787,64,2322.921875,2
4033,apartment,Belgrano,-34.567085,-58.450723,0.92583558,1.71764,0.1609531295,0.4162593054,0.4000126587,0.0235138,0.3682718,0.3784072,0.3774528,0.6147434,0.5710787,64,2292.5,2
4034,apartment,Caballito,-34.627588,-58.450729,0.25792138,1.69495,0.4902265413,0.4316491123,0.8114303581,0.1173586,0.3433231,0.7166093,0.7162619,2.5378723,2.4576579,265,2377.3584906,5
4035,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,58,2586.2068966,1
4036,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,74,1729.7297297,2
4037,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,86,2965.1162791,3
4038,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,76,1736.8421053,2
4039,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,65,3153.8461538,2
4040,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,65,2615.3846154,2
4041,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,100,2500,2
4042,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,76,2434.2105263,2
4043,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,76,2368.4210526,2
4044,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,65,3153.8461538,2
4045,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,65,2615.3846154,2
4046,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,100,2500,2
4047,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,76,2434.2105263,2
4048,apartment,Belgrano,-34.557098,-58.450731,0.61110113,0.96138,0.7844383996,0.7524557156,0.5340561391,0.2801463,0.532492,0.1817063,0.1816883,0.0113833,0.0113833,76,2368.4210526,2
4049,apartment,Belgrano,-34.566919,-58.450752,0.90897777,1.70328,0.1483582559,0.3983685735,0.382220348,0.0418546,0.3842929,0.3914289,0.3904609,0.6054753,0.5596428,70,2000,3
4050,apartment,Belgrano,-34.568634,-58.45084,1.06897039,1.87228,0.2935860041,0.5745797482,0.5574820283,0.0416451,0.2140251,0.2568585,0.2561373,0.6900235,0.6622347,100,1850,4
4051,apartment,Belgrano,-34.568697,-58.450931,1.07133491,1.88245,0.2968295808,0.5790543029,0.5618786526,0.0387972,0.2033222,0.2461835,0.2454689,0.6874879,0.6578403,146,2191.7808219,4
4052,apartment,Colegiales,-34.580519,-58.450949,1.30496747,1.9989,0.8324591748,1.055866295,0.8761677015,0.1064652,0.1971443,0.571141,0.5643923,1.3463311,1.3111682,52,2480.7692308,2
4053,apartment,Belgrano,-34.565691,-58.450979,0.78610735,1.60041,0.1208290958,0.2686873376,0.2538617291,0.1798471,0.370146,0.498536,0.4975126,0.5507658,0.4879746,226,1747.7876106,4
4054,apartment,Belgrano,-34.565691,-58.450979,0.78610735,1.60041,0.1208290958,0.2686873376,0.2538617291,0.1798471,0.370146,0.498536,0.4975126,0.5507658,0.4879746,120,3016.6666667,4
4055,house,Nuñez,-34.551118,-58.451091,0.76430447,0.97648,1.150901669,0.5467534128,1.178264618,0.2585803,0.1508703,0.5648565,0.4689362,0.3774997,0.29868,420,1071.4285714,6
4056,apartment,Colegiales,-34.581826,-58.4511,1.15886471,1.93474,0.6982743873,0.9303830199,0.7457341729,0.1040766,0.0523784,0.5916913,0.5852706,1.2579286,1.2576652,50,2591.44,2
4057,apartment,Belgrano,-34.559498,-58.451105,0.47976036,1.11724,0.5845333384,0.4852822148,0.3202589644,0.318492,0.3519855,0.0897456,0.0897456,0.2097829,0.2041281,235,1872.3404255,5
4058,apartment,Colegiales,-34.582864,-58.45111,1.04413726,1.90001,0.6016913855,0.830233318,0.6534323419,0.0795817,0.0647218,0.6226089,0.6166881,1.1799833,1.1799833,108,1712.962963,3
4059,apartment,Belgrano,-34.558778,-58.451136,0.49534132,1.07706,0.6288751994,0.5619381291,0.3844029459,0.3005994,0.4038105,0.0302895,0.0302895,0.1375439,0.1375439,96,1864.5833333,3
4060,apartment,Belgrano,-34.558778,-58.451136,0.49534132,1.07706,0.6288751994,0.5619381291,0.3844029459,0.3005994,0.4038105,0.0302895,0.0302895,0.1375439,0.1375439,179,1871.5083799,3
4061,apartment,Belgrano,-34.55884,-58.451153,0.49178278,1.08189,0.6233594371,0.5548639951,0.3796946572,0.3031249,0.3977298,0.0336995,0.0336995,0.1424631,0.1421024,172,2529.0697674,4
4062,apartment,Belgrano,-34.558832,-58.451197,0.48819404,1.08492,0.6207536811,0.5547797947,0.3827937907,0.3069782,0.3956005,0.0371975,0.0371975,0.1395912,0.1390204,103,2184.4660194,4
4063,apartment,Colegiales,-34.576585,-58.451233,1.18250586,2.18219,0.9473969835,1.442001524,1.265644688,0.1714909,0.09533,0.6098275,0.5840822,1.2507586,1.240649,47,1914.893617,2
4064,apartment,Belgrano,-34.560255,-58.45124,0.46220699,1.1762,0.5328764776,0.4011275127,0.2752726009,0.3225636,0.296891,0.1743631,0.1743631,0.2649776,0.2649776,195,2102.5641026,4
4065,apartment,Belgrano,-34.560239,-58.451267,0.45968666,1.17711,0.5314123578,0.4020615912,0.2783184846,0.3254147,0.2954565,0.173209,0.173209,0.2621047,0.2621047,212,3537.7358491,4
4066,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2516.2058824,1
4067,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,55,2388.3454545,2
4068,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,43,2494.5348837,2
4069,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,33,3118.030303,1
4070,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,33,2507.969697,1
4071,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,33,2643.5454545,1
4072,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,33,2711.3333333,1
4073,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,33,2779.1212121,1
4074,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,32,2673.8125,1
4075,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,32,2610.15625,1
4076,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,32,2578.34375,1
4077,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,32,2355.5,1
4078,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,32,2355.5,1
4079,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,32,2419.1875,1
4080,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,32,2451,1
4081,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,32,2482.84375,1
4082,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,32,2546.5,1
4083,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2321.0882353,1
4084,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2321.0882353,1
4085,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2352.4705882,1
4086,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2383.8235294,1
4087,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2446.5588235,1
4088,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2509.2941176,1
4089,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2540.6470588,1
4090,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2572.0294118,1
4091,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2634.7647059,1
4092,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2549.1470588,1
4093,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2488.4705882,1
4094,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2458.1176471,1
4095,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2427.7647059,1
4096,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2367.0588235,1
4097,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2336.7352941,1
4098,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2306.3823529,1
4099,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2245.6764706,1
4100,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,34,2245.6764706,1
4101,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,43,2674.4186047,2
4102,apartment,Belgrano,-34.552534,-58.451277,0.70804688,0.9553,1.075037656,0.7004544444,1.024245156,0.2034425,0.0416012,0.6296478,0.5237008,0.2657003,0.1495498,43,2720.9302326,2
4103,apartment,Colegiales,-34.581836,-58.451288,1.15579968,1.91807,0.6885798916,0.9375231605,0.7351398192,0.0923825,0.0569026,0.6088641,0.6024369,1.2694252,1.2692719,59,2796.6101695,3
4104,apartment,Colegiales,-34.581836,-58.451288,1.15579968,1.91807,0.6885798916,0.9375231605,0.7351398192,0.0923825,0.0569026,0.6088641,0.6024369,1.2694252,1.2692719,34,2968.6764706,1
4105,apartment,Colegiales,-34.581836,-58.451288,1.15579968,1.91807,0.6885798916,0.9375231605,0.7351398192,0.0923825,0.0569026,0.6088641,0.6024369,1.2694252,1.2692719,34,2829.3823529,1
4106,apartment,Colegiales,-34.581836,-58.451288,1.15579968,1.91807,0.6885798916,0.9375231605,0.7351398192,0.0923825,0.0569026,0.6088641,0.6024369,1.2694252,1.2692719,44,3128.3863636,2
4107,apartment,Colegiales,-34.58185,-58.451295,1.15418192,1.91696,0.6869089953,0.9364630069,0.7334869511,0.0907395,0.0558309,0.6097574,0.6033352,1.2687979,1.268658,45,2488.8888889,1
4108,apartment,Colegiales,-34.58185,-58.451295,1.15418192,1.91696,0.6869089953,0.9364630069,0.7334869511,0.0907395,0.0558309,0.6097574,0.6033352,1.2687979,1.268658,34,2647.0588235,1
4109,apartment,Colegiales,-34.58185,-58.451295,1.15418192,1.91696,0.6869089953,0.9364630069,0.7334869511,0.0907395,0.0558309,0.6097574,0.6033352,1.2687979,1.268658,34,2720.5882353,1
4110,apartment,Colegiales,-34.58185,-58.451295,1.15418192,1.91696,0.6869089953,0.9364630069,0.7334869511,0.0907395,0.0558309,0.6097574,0.6033352,1.2687979,1.268658,45,2488.8888889,2
4111,apartment,Colegiales,-34.58185,-58.451295,1.15418192,1.91696,0.6869089953,0.9364630069,0.7334869511,0.0907395,0.0558309,0.6097574,0.6033352,1.2687979,1.268658,45,2466.6666667,2
4112,apartment,Colegiales,-34.58185,-58.451295,1.15418192,1.91696,0.6869089953,0.9364630069,0.7334869511,0.0907395,0.0558309,0.6097574,0.6033352,1.2687979,1.268658,59,2593.220339,1
4113,apartment,Colegiales,-34.58185,-58.451295,1.15418192,1.91696,0.6869089953,0.9364630069,0.7334869511,0.0907395,0.0558309,0.6097574,0.6033352,1.2687979,1.268658,45,2555.5555556,2
4114,apartment,Belgrano,-34.561822,-58.451312,0.49241136,1.29349,0.4777706602,0.2381560357,0.2387911665,0.2071385,0.2641667,0.2971132,0.2971132,0.4178638,0.4178638,550,718.1818182,3
4115,apartment,Belgrano,-34.561736,-58.451323,0.48791231,1.28772,0.477954491,0.2460343207,0.2390019726,0.2125723,0.2617218,0.2945411,0.2945411,0.4085398,0.4085398,125,2760,3
4116,apartment,Belgrano,-34.561736,-58.451323,0.48791231,1.28772,0.477954491,0.2460343207,0.2390019726,0.2125723,0.2617218,0.2945411,0.2945411,0.4085398,0.4085398,125,2760,4
4117,apartment,Belgrano,-34.563172,-58.451339,0.56486767,1.40193,0.34695589,0.1286858728,0.1370011663,0.1362628,0.227552,0.3542748,0.3542748,0.5505238,0.460579,150,2200,5
4118,apartment,Colegiales,-34.57691,-58.451389,1.20763221,2.15043,0.9844968256,1.445928841,1.226783776,0.179117,0.0977718,0.6178707,0.5876319,1.2662406,1.2561009,85,1717.6470588,3
4119,apartment,Colegiales,-34.569372,-58.451417,1.12019824,1.86552,0.3569066226,0.6428295734,0.6253116134,0.0779859,0.1175045,0.1772688,0.1767709,0.7024133,0.657447,93,2043.0107527,4
4120,apartment,Belgrano,-34.563216,-58.451419,0.56197497,1.4105,0.3406889786,0.1199517305,0.1281835919,0.1285952,0.2199181,0.3511906,0.3511906,0.541908,0.4520707,27,3144.4444444,1
4121,apartment,Belgrano,-34.564689,-58.451471,0.67138916,1.53805,0.1808159415,0.1527303029,0.1398898419,0.070103,0.2631542,0.4441139,0.4441139,0.5011403,0.424887,68,2352.9411765,3
4122,apartment,Caballito,-34.625873,-58.451477,0.32626466,1.66178,0.3675384324,0.6174809077,0.9940346569,0.1065794,0.1753882,0.5865233,0.580552,2.3381042,2.2608187,60,3166.6666667,3
4123,apartment,Caballito,-34.625873,-58.451477,0.32626466,1.66178,0.3675384324,0.6174809077,0.9940346569,0.1065794,0.1753882,0.5865233,0.580552,2.3381042,2.2608187,40,2125,2
4124,apartment,Belgrano,-34.559404,-58.451482,0.44741239,1.14043,0.5616158196,0.4869006562,0.3519591097,0.3473288,0.3322188,0.097107,0.097107,0.1781582,0.1763201,154,2207.7922078,4
4125,apartment,Caballito,-34.628354,-58.451486,0.35702063,1.71456,0.513920534,0.3413141537,0.8143173705,0.1287934,0.3123691,0.6067265,0.6063789,2.6108783,2.5359275,42,1857.1428571,2
4126,apartment,Belgrano,-34.564659,-58.451512,0.66640289,1.5378,0.1827673155,0.1477284216,0.134862842,0.0650776,0.2581578,0.4390963,0.4390963,0.4976234,0.4209746,51,2686.2745098,3
4127,apartment,Belgrano,-34.569441,-58.451541,1.12280226,1.85655,0.3625944944,0.6486033608,0.6310385087,0.0917019,0.1040764,0.1644999,0.1640292,0.6997091,0.652491,139,3381.294964,4
4128,apartment,Belgrano,-34.569453,-58.451551,1.12368018,1.85602,0.3637806013,0.6497878584,0.6322191831,0.0932017,0.1024763,0.1633342,0.1628699,0.7000109,0.6525177,150,28666.6666667,3
4129,apartment,Colegiales,-34.5828,-58.451552,1.04660108,1.86293,0.5843774015,0.8579742229,0.6336049267,0.0429505,0.0759946,0.6584697,0.6524481,1.2154731,1.2154731,63,4603.1746032,3
4130,apartment,Belgrano,-34.56757,-58.451555,0.93363594,1.80378,0.1592533167,0.4434923805,0.4261251214,0.0911983,0.2924504,0.2898005,0.2888132,0.5702081,0.5392789,75,2293.3333333,3
4131,apartment,Colegiales,-34.581661,-58.451572,1.17273329,1.8999,0.6932614413,0.9671820289,0.7376624465,0.0988426,0.0873422,0.6317324,0.6252306,1.3016685,1.3015492,58,2068.9655172,2
4132,apartment,Colegiales,-34.581661,-58.451572,1.17273329,1.8999,0.6932614413,0.9671820289,0.7376624465,0.0988426,0.0873422,0.6317324,0.6252306,1.3016685,1.3015492,39,2435.8974359,1
4133,apartment,Colegiales,-34.581661,-58.451572,1.17273329,1.8999,0.6932614413,0.9671820289,0.7376624465,0.0988426,0.0873422,0.6317324,0.6252306,1.3016685,1.3015492,39,3076.9230769,1
4134,apartment,Colegiales,-34.582659,-58.451574,1.06204213,1.86536,0.5965212494,0.8722082137,0.6449875947,0.03134,0.0666719,0.6555968,0.6495035,1.2271241,1.2271241,63,4285.7142857,3
